cluster_id,n_nodes,n_seed,sum_kzt_internal,top_gids,hypothesis
0,277,1,31227334.2399999984,100000008477350100;100000006866783100;100000000437046100;100000004400305100;100000002398779100,"Структурное сообщество: 277 узлов, seed=1; чаще peripheral. Связанность не доказывает общую деятельность."
1,56,1,10014014.0199999996,100000005782781100;100000002894076100;100000005778283100;100000003158727100;100000007747786100,"Структурное сообщество: 56 узлов, seed=1; чаще peripheral. Связанность не доказывает общую деятельность."
2,146,3,19519090.0000000000,100000003684369100;100000008165763100;100000008304139100;100000007908818100;100000003528285100,"Структурное сообщество: 146 узлов, seed=3; чаще peripheral. Связанность не доказывает общую деятельность."
3,41,3,4888834.2800000003,100000004156082100;100000005339662100;100000004820260100;100000000076451100;100000008188026100,"Структурное сообщество: 41 узлов, seed=3; чаще peripheral. Связанность не доказывает общую деятельность."
4,158,1,32434270.5899999999,100000008489922100;100000008547948100;100000008710791100;100000008547844100;100000002718366100,"Структурное сообщество: 158 узлов, seed=1; чаще peripheral. Связанность не доказывает общую деятельность."
5,4,0,460000.0000000000,100000006069103100;100000000201868100;100000003192220100;100000006787636100,"Структурное сообщество: 4 узлов, seed=0; чаще peripheral. Связанность не доказывает общую деятельность."
6,5,0,1189154.0000000000,100000000291906100;100000004670388100;100000000291908100;100000004722630100;100000004691350100,"Структурное сообщество: 5 узлов, seed=0; чаще peripheral. Связанность не доказывает общую деятельность."
7,53,1,2993313.0000000000,100000001899164100;100000003265158100;100000004420041100;100000004386258100;100000002679516100,"Структурное сообщество: 53 узлов, seed=1; чаще peripheral. Связанность не доказывает общую деятельность."
8,106,0,11794744.0000000000,100000008603629100;100000001857829100;100000003880331100;100000000661912100;100000002723538100,"Структурное сообщество: 106 узлов, seed=0; чаще peripheral. Связанность не доказывает общую деятельность."
9,6,1,1615030.0000000000,100000008193577100;100000008751429100;100000008659445100;100000008736940100;100000005456919100,"Структурное сообщество: 6 узлов, seed=1; чаще peripheral. Связанность не доказывает общую деятельность."
10,126,0,24907250.3299999982,100000000331309100;100000003796063100;100000000332284100;100000006734214100;100000006889963100,"Структурное сообщество: 126 узлов, seed=0; чаще peripheral. Связанность не доказывает общую деятельность."
11,54,1,6244622.0000000000,100000000343175100;100000003115284100;100000008730846100;100000007998965100;100000006707582100,"Структурное сообщество: 54 узлов, seed=1; чаще peripheral. Связанность не доказывает общую деятельность."
12,52,5,4171441.0000000000,100000008346837100;100000005074393100;100000008733194100;100000001236706100;100000000489417100,"Структурное сообщество: 52 узлов, seed=5; чаще peripheral. Связанность не доказывает общую деятельность."
13,15,0,850450.0000000000,100000001526235100;100000002472632100;100000001788284100;100000005505655100;100000000860514100,"Структурное сообщество: 15 узлов, seed=0; чаще peripheral. Связанность не доказывает общую деятельность."
14,15,0,3626010.0000000000,100000008461532100;100000006704530100;100000000791285100;100000003470579100;100000003122817100,"Структурное сообщество: 15 узлов, seed=0; чаще peripheral. Связанность не доказывает общую деятельность."
15,14,0,1605604.0000000000,100000007382543100;100000008213966100;100000003001661100;100000000838385100;100000008655779100,"Структурное сообщество: 14 узлов, seed=0; чаще peripheral. Связанность не доказывает общую деятельность."
16,127,7,18414962.2800000012,100000003016635100;100000006518161100;100000001530983100;100000000490383100;100000004707703100,"Структурное сообщество: 127 узлов, seed=7; чаще peripheral. Связанность не доказывает общую деятельность."
17,1,1,0.0000000000,100000000456947100,Изолированный узел: связей в выгрузке нет; seed=1.
18,61,0,4350466.6699999999,100000005704413100;100000005578559100;100000005473151100;100000008545727100;100000008104567100,"Структурное сообщество: 61 узлов, seed=0; чаще peripheral. Связанность не доказывает общую деятельность."
19,7,0,143000.0000000000,100000004508696100;100000005911352100;100000002217806100;100000004549591100;100000000507799100,"Структурное сообщество: 7 узлов, seed=0; чаще peripheral. Связанность не доказывает общую деятельность."
20,8,0,2473417.9100000001,100000004906181100;100000008175078100;100000008675322100;100000000557536100;100000008349740100,"Структурное сообщество: 8 узлов, seed=0; чаще peripheral. Связанность не доказывает общую деятельность."
21,17,1,21586840.0000000000,100000002224132100;100000004603109100;100000004892144100;100000001965374100;100000000594783100,"Структурное сообщество: 17 узлов, seed=1; чаще peripheral. Связанность не доказывает общую деятельность."
22,270,1,10178044.0000000000,100000002527114100;100000002578405100;100000001697501100;100000002733905100;100000001166289100,"Структурное сообщество: 270 узлов, seed=1; чаще peripheral. Связанность не доказывает общую деятельность."
23,6,1,1527967.0000000000,100000000580561100;100000005183943100;100000007939160100;100000003888271100;100000007930878100,"Структурное сообщество: 6 узлов, seed=1; чаще peripheral. Связанность не доказывает общую деятельность."
24,60,0,15020787.0000000000,100000001282143100;100000008512827100;100000005514161100;100000005242320100;100000008742053100,"Структурное сообщество: 60 узлов, seed=0; чаще peripheral. Связанность не доказывает общую деятельность."
25,2,0,761255.0000000000,100000000583220100;100000004586598100,"Структурное сообщество: 2 узлов, seed=0; чаще peripheral. Связанность не доказывает общую деятельность."
26,8,0,389000.0000000000,100000005507142100;100000002612809100;100000001825934100;100000005264874100;100000002214207100,"Структурное сообщество: 8 узлов, seed=0; чаще peripheral. Связанность не доказывает общую деятельность."
27,13,1,1392916.0000000000,100000006232815100;100000001380054100;100000003164661100;100000001782980100;100000005077484100,"Структурное сообщество: 13 узлов, seed=1; чаще peripheral. Связанность не доказывает общую деятельность."
28,41,0,5151924.1900000004,100000003242289100;100000008413748100;100000008512552100;100000006225798100;100000002713074100,"Структурное сообщество: 41 узлов, seed=0; чаще peripheral. Связанность не доказывает общую деятельность."
29,18,0,3422800.0000000000,100000003701161100;100000008137435100;100000002267998100;100000003718221100;100000003104347100,"Структурное сообщество: 18 узлов, seed=0; чаще peripheral. Связанность не доказывает общую деятельность."
30,7,0,3077000.0000000000,100000002241986100;100000001053894100;100000002594214100;100000004047887100;100000001286703100,"Структурное сообщество: 7 узлов, seed=0; чаще peripheral. Связанность не доказывает общую деятельность."
31,4,0,518000.0000000000,100000002205022100;100000003163886100;100000000629812100;100000001380107100,"Структурное сообщество: 4 узлов, seed=0; чаще peripheral. Связанность не доказывает общую деятельность."
32,20,0,617900.0000000000,100000003154105100;100000001427082100;100000002448088100;100000002185328100;100000000723383100,"Структурное сообщество: 20 узлов, seed=0; чаще peripheral. Связанность не доказывает общую деятельность."
33,13,0,6748650.0000000000,100000007442518100;100000000673868100;100000008258083100;100000000821507100;100000002454724100,"Структурное сообщество: 13 узлов, seed=0; чаще peripheral. Связанность не доказывает общую деятельность."
34,17,1,2977887.0000000000,100000004160650100;100000002731501100;100000001330595100;100000004007116100;100000004144536100,"Структурное сообщество: 17 узлов, seed=1; чаще peripheral. Связанность не доказывает общую деятельность."
35,25,0,5089597.0000000000,100000005527892100;100000006977207100;100000002459832100;100000008343874100;100000002936322100,"Структурное сообщество: 25 узлов, seed=0; чаще peripheral. Связанность не доказывает общую деятельность."
36,11,0,3784703.0000000000,100000002175422100;100000003004487100;100000001317336100;100000003557488100;100000005042822100,"Структурное сообщество: 11 узлов, seed=0; чаще peripheral. Связанность не доказывает общую деятельность."
37,3,1,450000.0000000000,100000002371751100;100000000769919100;100000007018630100,"Структурное сообщество: 3 узлов, seed=1; чаще peripheral. Связанность не доказывает общую деятельность."
38,9,0,1406982.0000000000,100000002217161100;100000001445848100;100000007647294100;100000008254576100;100000002242066100,"Структурное сообщество: 9 узлов, seed=0; чаще peripheral. Связанность не доказывает общую деятельность."
39,4,1,1404980.0000000000,100000001872484100;100000008601794100;100000000785800100;100000002459163100,"Структурное сообщество: 4 узлов, seed=1; чаще peripheral. Связанность не доказывает общую деятельность."
40,44,0,10215968.8399999999,100000005933757100;100000002963189100;100000004159526100;100000002605308100;100000001937767100,"Структурное сообщество: 44 узлов, seed=0; чаще peripheral. Связанность не доказывает общую деятельность."
41,61,3,8902320.0000000000,100000004015047100;100000001616816100;100000003111305100;100000006788200100;100000002870463100,"Структурное сообщество: 61 узлов, seed=3; чаще peripheral. Связанность не доказывает общую деятельность."
42,10,0,322010.0000000000,100000008172352100;100000007322059100;100000004552204100;100000000993112100;100000001597505100,"Структурное сообщество: 10 узлов, seed=0; чаще peripheral. Связанность не доказывает общую деятельность."
43,30,1,6513430.0000000000,100000003854444100;100000007594394100;100000006274203100;100000008546855100;100000008647905100,"Структурное сообщество: 30 узлов, seed=1; чаще peripheral. Связанность не доказывает общую деятельность."
44,4,0,1595700.0000000000,100000001052945100;100000001131403100;100000004616845100;100000005146665100,"Структурное сообщество: 4 узлов, seed=0; чаще peripheral. Связанность не доказывает общую деятельность."
45,4,0,832800.0000000000,100000003159641100;100000008625905100;100000001065234100;100000002194320100,"Структурное сообщество: 4 узлов, seed=0; чаще peripheral. Связанность не доказывает общую деятельность."
46,25,0,7556605.0000000000,100000008743913100;100000001303311100;100000001887715100;100000008710843100;100000008758168100,"Структурное сообщество: 25 узлов, seed=0; чаще peripheral. Связанность не доказывает общую деятельность."
47,29,0,446070.0000000000,100000008460102100;100000001164648100;100000004891562100;100000002706810100;100000008715513100,"Структурное сообщество: 29 узлов, seed=0; чаще peripheral. Связанность не доказывает общую деятельность."
48,5,0,172000.0000000000,100000005031696100;100000004659919100;100000001223977100;100000002700161100;100000008461217100,"Структурное сообщество: 5 узлов, seed=0; чаще peripheral. Связанность не доказывает общую деятельность."
49,26,14,2289450.0000000000,100000005382566100;100000004403675100;100000008516839100;100000004041163100;100000005668605100,"Структурное сообщество: 26 узлов, seed=14; чаще peripheral. Связанность не доказывает общую деятельность."
50,6,0,2540000.0000000000,100000004717647100;100000004479404100;100000002922000100;100000002659103100;100000001533161100,"Структурное сообщество: 6 узлов, seed=0; чаще peripheral. Связанность не доказывает общую деятельность."
51,7,3,4442461.0000000000,100000008637537100;100000003404627100;100000001732159100;100000008314203100;100000008232832100,"Структурное сообщество: 7 узлов, seed=3; чаще peripheral. Связанность не доказывает общую деятельность."
52,4,1,79050.0000000000,100000003148220100;100000006888238100;100000004971871100;100000001852140100,"Структурное сообщество: 4 узлов, seed=1; чаще peripheral. Связанность не доказывает общую деятельность."
53,10,0,603900.0000000000,100000003635170100;100000004209339100;100000002696152100;100000002156381100;100000008501413100,"Структурное сообщество: 10 узлов, seed=0; чаще peripheral. Связанность не доказывает общую деятельность."
54,3,0,553830.0000000000,100000003321895100;100000003692843100;100000002371892100,"Структурное сообщество: 3 узлов, seed=0; чаще peripheral. Связанность не доказывает общую деятельность."
55,6,1,275885.0000000000,100000005485830100;100000005895525100;100000002462183100;100000005056870100;100000007175718100,"Структурное сообщество: 6 узлов, seed=1; чаще peripheral. Связанность не доказывает общую деятельность."
56,4,0,332709.0000000000,100000002513028100;100000004610802100;100000002516862100;100000004780083100,"Структурное сообщество: 4 узлов, seed=0; чаще peripheral. Связанность не доказывает общую деятельность."
